,year,willid,site,site_full,season,treat,height,willid_full,exp,dam,browse,beaver_status,beaver_year
2542,2015,531,elk,elk-dc,fall,dc,168,elk-dc-531,1,1,1,no bv,2019
2543,2015,534,elk,elk-dc,fall,dc,241,elk-dc-534,1,1,1,no bv,2019
2544,2015,5,elk,elk-dc,fall,dc,178,elk-dc-5,1,1,1,no bv,2019
2545,2015,543,elk,elk-dc,fall,dc,151,elk-dc-543,1,1,1,no bv,2019
2546,2015,546,elk,elk-dc,fall,dc,120,elk-dc-546,1,1,1,no bv,2019
2547,2015,549,elk,elk-dc,fall,dc,95,elk-dc-549,1,1,1,no bv,2019
2548,2015,555,elk,elk-dc,fall,dc,89,elk-dc-555,1,1,1,no bv,2019
2549,2015,558,elk,elk-dc,fall,dc,72,elk-dc-558,1,1,1,no bv,2019
2550,2015,561,elk,elk-dx,fall,dx,376,elk-dx-561,1,1,0,no bv,2019
2551,2015,564,elk,elk-dx,fall,dx,377,elk-dx-564,1,1,0,no bv,2019
2552,2015,567,elk,elk-dx,fall,dx,305,elk-dx-567,1,1,0,no bv,2019
2553,2015,5,elk,elk-dx,fall,dx,180,elk-dx-5,1,1,0,no bv,2019
2554,2015,576,elk,elk-dx,fall,dx,358,elk-dx-576,1,1,0,no bv,2019
2555,2015,579,elk,elk-dx,fall,dx,338,elk-dx-579,1,1,0,no bv,2019
2556,2015,582,elk,elk-dx,fall,dx,300,elk-dx-582,1,1,0,no bv,2019
2557,2015,585,elk,elk-dx,fall,dx,421,elk-dx-585,1,1,0,no bv,2019
2558,2015,588,elk,elk-dx,fall,dx,432,elk-dx-588,1,1,0,no bv,2019
2559,2015,591,elk,elk-dx,fall,dx,411,elk-dx-591,1,1,0,no bv,2019
2560,2015,594,elk,elk-dx,fall,dx,391,elk-dx-594,1,1,0,no bv,2019
2561,2015,597,elk,elk-dx,fall,dx,409,elk-dx-597,1,1,0,no bv,2019
2562,2015,2,eb1,eb1-cc,fall,cc,114,eb1-cc-2,1,0,1,no bv,2019
2563,2015,8,eb1,eb1-cc,fall,cc,138,eb1-cc-8,1,0,1,no bv,2019
2564,2015,611,eb1,eb1-cc,fall,cc,131,eb1-cc-611,1,0,1,no bv,2019
2565,2015,614,eb1,eb1-cc,fall,cc,169,eb1-cc-614,1,0,1,no bv,2019
2566,2015,617,eb1,eb1-cc,fall,cc,137,eb1-cc-617,1,0,1,no bv,2019
2567,2015,626,eb1,eb1-cc,fall,cc,75,eb1-cc-626,1,0,1,no bv,2019
2568,2015,632,eb1,eb1-cc,fall,cc,166,eb1-cc-632,1,0,1,no bv,2019
2569,2015,637,eb1,eb1-cx,fall,cx,172,eb1-cx-637,1,0,0,no bv,2019
2570,2015,6,eb1,eb1-cx,fall,cx,189,eb1-cx-6,1,0,0,no bv,2019
2571,2015,643,eb1,eb1-cx,fall,cx,237,eb1-cx-643,1,0,0,no bv,2019
2572,2015,646,eb1,eb1-cx,fall,cx,184,eb1-cx-646,1,0,0,no bv,2019
2573,2015,649,eb1,eb1-cx,fall,cx,210,eb1-cx-649,1,0,0,no bv,2019
2574,2015,652,eb1,eb1-cx,fall,cx,229,eb1-cx-652,1,0,0,no bv,2019
2575,2015,655,eb1,eb1-cx,fall,cx,249,eb1-cx-655,1,0,0,no bv,2019
2576,2015,658,eb1,eb1-cx,fall,cx,176,eb1-cx-658,1,0,0,no bv,2019
2577,2015,661,eb1,eb1-cx,fall,cx,219,eb1-cx-661,1,0,0,no bv,2019
2578,2015,726,eb2,eb2-dc,fall,dc,212,eb2-dc-726,1,1,1,no bv,2019
2579,2015,729,eb2,eb2-cx,fall,cx,228,eb2-cx-729,1,0,0,no bv,2019
2580,2015,732,eb2,eb2-cx,fall,cx,152,eb2-cx-732,1,0,0,no bv,2019
2581,2015,735,eb2,eb2-cx,fall,cx,151,eb2-cx-735,1,0,0,no bv,2019
2582,2015,738,eb2,eb2-cx,fall,cx,159,eb2-cx-738,1,0,0,no bv,2019
2583,2015,741,eb2,eb2-cx,fall,cx,193,eb2-cx-741,1,0,0,no bv,2019
2584,2015,744,eb2,eb2-cx,fall,cx,97,eb2-cx-744,1,0,0,no bv,2019
2585,2015,747,eb2,eb2-cx,fall,cx,191,eb2-cx-747,1,0,0,no bv,2019
2586,2015,7,eb2,eb2-cx,fall,cx,222,eb2-cx-7,1,0,0,no bv,2019
2587,2015,753,eb2,eb2-cx,fall,cx,176,eb2-cx-753,1,0,0,no bv,2019
2588,2015,756,eb2,eb2-cx,fall,cx,156,eb2-cx-756,1,0,0,no bv,2019
2589,2015,759,eb2,eb2-cx,fall,cx,113,eb2-cx-759,1,0,0,no bv,2019
2590,2015,765,eb2,eb2-cx,fall,cx,148,eb2-cx-765,1,0,0,no bv,2019
2591,2015,768,eb2,eb2-cx,fall,cx,164,eb2-cx-768,1,0,0,no bv,2019
2592,2015,771,eb2,eb2-cc,fall,cc,62,eb2-cc-771,1,0,1,no bv,2019
2593,2015,777,eb2,eb2-cc,fall,cc,119,eb2-cc-777,1,0,1,no bv,2019
2594,2015,7,eb2,eb2-cc,fall,cc,99,eb2-cc-7,1,0,1,no bv,2019
2595,2015,783,eb2,eb2-cc,fall,cc,147,eb2-cc-783,1,0,1,no bv,2019
2596,2015,786,eb2,eb2-cc,fall,cc,175,eb2-cc-786,1,0,1,no bv,2019
2597,2015,792,eb2,eb2-cc,fall,cc,321,eb2-cc-792,1,0,1,no bv,2019
2598,2015,814,eb1,eb1-dc,fall,dc,294,eb1-dc-814,1,1,1,no bv,2019
2599,2015,2,eb1,eb1-dc,fall,dc,204,eb1-dc-2,1,1,1,no bv,2019
2600,2015,7,wb,wb-cx,fall,cx,220,wb-cx-7,1,0,0,no bv,2019
2601,2015,9,eb2,eb2-cc,fall,cc,281,eb2-cc-9,1,0,1,no bv,2019
2602,2015,915,wb,wb-cc,fall,cc,192,wb-cc-915,1,0,1,no bv,2019
2603,2015,38315,wb,wb-cc,fall,cc,189,wb-cc-38315,1,0,1,no bv,2019
2604,2015,1,yancy,yancy-obs,fall,obs,233,yancy-obs-1,0,0,1,no bv,2019
2605,2015,4,yancy,yancy-obs,fall,obs,188,yancy-obs-4,0,0,1,no bv,2019
2606,2015,7,yancy,yancy-obs,fall,obs,197,yancy-obs-7,0,0,1,no bv,2019
2607,2015,13,yancy,yancy-obs,fall,obs,301,yancy-obs-13,0,0,1,no bv,2019
2608,2015,16,lava,lava-obs,fall,obs,232,lava-obs-16,0,0,1,no bv,2019
2609,2015,19,lava,lava-obs,fall,obs,38,lava-obs-19,0,0,1,no bv,2019
2610,2015,23,lava,lava-obs,fall,obs,94,lava-obs-23,0,0,1,no bv,2019
2611,2015,24,lava,lava-obs,fall,obs,154,lava-obs-24,0,0,1,no bv,2019
2612,2015,27,slide,slide-obs,fall,obs,52,slide-obs-27,0,0,1,no bv,2019
2613,2015,29,slide,slide-obs,fall,obs,56,slide-obs-29,0,0,1,no bv,2019
2614,2015,32,slide,slide-obs,fall,obs,51,slide-obs-32,0,0,1,no bv,2019
2615,2015,36,elk3,elk3-obs,fall,obs,98,elk3-obs-36,0,0,1,no bv,2019
2616,2015,89,crescent,crescent-obs,fall,obs,107,crescent-obs-89,0,0,1,no bv,2019
2617,2015,92,crescent,crescent-obs,fall,obs,68,crescent-obs-92,0,0,1,no bv,2019
2618,2015,95,crescent,crescent-obs,fall,obs,149,crescent-obs-95,0,0,1,no bv,2019
2619,2015,98,crescent,crescent-obs,fall,obs,94,crescent-obs-98,0,0,1,no bv,2019
2620,2015,4,lostl,lostl-obs,fall,obs,148,lostl-obs-4,0,0,1,no bv,2019
2621,2015,7,lostl,lostl-obs,fall,obs,72,lostl-obs-7,0,0,1,no bv,2019
2622,2015,1,lostl,lostl-obs,fall,obs,75,lostl-obs-1,0,0,1,no bv,2019
2623,2015,113,lostl,lostl-obs,fall,obs,254,lostl-obs-113,0,0,1,no bv,2019
2624,2015,116,lostc,lostc-obs,fall,obs,97,lostc-obs-116,0,0,1,no bv,2019
2625,2015,119,lostc,lostc-obs,fall,obs,99,lostc-obs-119,0,0,1,no bv,2019
2626,2015,125,lostc,lostc-obs,fall,obs,122,lostc-obs-125,0,0,1,no bv,2019
2627,2015,128,lostc,lostc-obs,fall,obs,115,lostc-obs-128,0,0,1,no bv,2019
2628,2015,139,eb1,eb1-obs,fall,obs,151,eb1-obs-139,0,0,1,no bv,2019
2629,2015,145,elk1,elk1-obs,fall,obs,99,elk1-obs-145,0,0,1,no bv,2019
2630,2015,159,lb1,lb1-obs,fall,obs,309,lb1-obs-159,0,0,1,no bv,2019
2631,2015,166,wb1,wb1-obs,fall,obs,307,wb1-obs-166,0,0,1,no bv,2019
2632,2015,169,wb1,wb1-obs,fall,obs,292,wb1-obs-169,0,0,1,no bv,2019
2633,2015,172,wb1,wb1-obs,fall,obs,323,wb1-obs-172,0,0,1,no bv,2019
2634,2015,231,ghole,ghole-obs,fall,obs,129,ghole-obs-231,0,0,1,no bv,2019
2635,2015,9,oxbow,oxbow-obs,fall,obs,115,oxbow-obs-9,0,0,1,no bv,2019
2636,2015,312,oxbow,oxbow-obs,fall,obs,105,oxbow-obs-312,0,0,1,no bv,2019
2637,2015,315,oxbow,oxbow-obs,fall,obs,90,oxbow-obs-315,0,0,1,no bv,2019
2638,2015,318,oxbow,oxbow-obs,fall,obs,143,oxbow-obs-318,0,0,1,no bv,2019
2639,2015,321,oxbow,oxbow-obs,fall,obs,171,oxbow-obs-321,0,0,1,no bv,2019
2640,2015,324,lb3,lb3-obs,fall,obs,254,lb3-obs-324,0,0,1,no bv,2019
2641,2015,327,lb3,lb3-obs,fall,obs,159,lb3-obs-327,0,0,1,no bv,2019
2642,2015,3,lb3,lb3-obs,fall,obs,140,lb3-obs-3,0,0,1,no bv,2019
2643,2015,336,lb3,lb3-obs,fall,obs,299,lb3-obs-336,0,0,1,no bv,2019
2644,2015,339,lb1,lb1-obs,fall,obs,227,lb1-obs-339,0,0,1,no bv,2019
2645,2015,3,lb1,lb1-obs,fall,obs,269,lb1-obs-3,0,0,1,no bv,2019
2646,2015,341,lb1,lb1-obs,fall,obs,272,lb1-obs-341,0,0,1,no bv,2019
2647,2015,345,elk1,elk1-obs,fall,obs,132,elk1-obs-345,0,0,1,no bv,2019
2648,2015,347,elk1,elk1-obs,fall,obs,50,elk1-obs-347,0,0,1,no bv,2019
2649,2015,349,elk2,elk2-obs,fall,obs,106,elk2-obs-349,0,0,1,no bv,2019
2650,2015,353,elk2,elk2-obs,fall,obs,159,elk2-obs-353,0,0,1,no bv,2019
2651,2015,354,elk3,elk3-obs,fall,obs,58,elk3-obs-354,0,0,1,no bv,2019
2652,2015,356,elk3,elk3-obs,fall,obs,139,elk3-obs-356,0,0,1,no bv,2019
2653,2015,357,elk3,elk3-obs,fall,obs,208,elk3-obs-357,0,0,1,no bv,2019
2654,2015,358,elk3,elk3-obs,fall,obs,221,elk3-obs-358,0,0,1,no bv,2019
2655,2015,359,lb2,lb2-obs,fall,obs,184,lb2-obs-359,0,0,1,no bv,2019
2656,2015,3,lb2,lb2-obs,fall,obs,198,lb2-obs-3,0,0,1,no bv,2019
2657,2015,362,lb2,lb2-obs,fall,obs,215,lb2-obs-362,0,0,1,no bv,2019
2658,2015,363,lb2,lb2-obs,fall,obs,222,lb2-obs-363,0,0,1,no bv,2019
2659,2015,364,wb2,wb2-obs,fall,obs,164,wb2-obs-364,0,0,1,no bv,2019
2660,2015,366,wb2,wb2-obs,fall,obs,261,wb2-obs-366,0,0,1,no bv,2019
2661,2015,368,wb2,wb2-obs,fall,obs,325,wb2-obs-368,0,0,1,no bv,2019
2662,2015,371,wb1,wb1-obs,fall,obs,241,wb1-obs-371,0,0,1,no bv,2019
2663,2015,373,wb1,wb1-obs,fall,obs,287,wb1-obs-373,0,0,1,no bv,2019
2664,2015,375,eb2,eb2-obs,fall,obs,189,eb2-obs-375,0,0,1,no bv,2019
2665,2015,378,eb2,eb2-obs,fall,obs,332,eb2-obs-378,0,0,1,no bv,2019
2666,2015,3,eb1,eb1-obs,fall,obs,257,eb1-obs-3,0,0,1,no bv,2019
2667,2015,381,eb1,eb1-obs,fall,obs,241,eb1-obs-381,0,0,1,no bv,2019
2668,2015,1,slide,slide-obs,fall,obs,97,slide-obs-1,0,0,1,no bv,2019
2669,2015,6,ghole,ghole-obs,fall,obs,192,ghole-obs-6,0,0,1,no bv,2019
2670,2015,412,ghole,ghole-obs,fall,obs,163,ghole-obs-412,0,0,1,no bv,2019
2671,2015,418,ghole,ghole-obs,fall,obs,149,ghole-obs-418,0,0,1,no bv,2019
2672,2015,421,hailbuf,hailbuf-obs,fall,obs,135,hailbuf-obs-421,0,0,1,no bv,2019
2673,2015,4,hailbuf,hailbuf-obs,fall,obs,116,hailbuf-obs-4,0,0,1,no bv,2019
2674,2015,433,hailbuf,hailbuf-obs,fall,obs,118,hailbuf-obs-433,0,0,1,no bv,2019
2675,2015,438,rose,rose-obs,fall,obs,133,rose-obs-438,0,0,1,no bv,2019
2676,2015,441,rose,rose-obs,fall,obs,125,rose-obs-441,0,0,1,no bv,2019
2677,2015,444,rose,rose-obs,fall,obs,178,rose-obs-444,0,0,1,no bv,2019
2678,2015,445,rose,rose-obs,fall,obs,175,rose-obs-445,0,0,1,no bv,2019
2679,2015,446,rose,rose-obs,fall,obs,186,rose-obs-446,0,0,1,no bv,2019
2680,2015,449,glen,glen-obs,fall,obs,87,glen-obs-449,0,0,1,no bv,2019
2681,2015,452,glen,glen-obs,fall,obs,93,glen-obs-452,0,0,1,no bv,2019
2682,2015,455,glen,glen-obs,fall,obs,56,glen-obs-455,0,0,1,no bv,2019
2683,2015,457,glen,glen-obs,fall,obs,56,glen-obs-457,0,0,1,no bv,2019
2684,2015,465,hailbuf,hailbuf-obs,fall,obs,90,hailbuf-obs-465,0,0,1,no bv,2019
2685,2015,466,lb2,lb2-obs,fall,obs,140,lb2-obs-466,0,0,1,no bv,2019
2686,2015,1,elk5,elk5-obs,fall,obs,156,elk5-obs-1,0,0,1,no bv,2019
2687,2015,2,elk5,elk5-obs,fall,obs,96,elk5-obs-2,0,0,1,no bv,2019
2688,2015,3,elk5,elk5-obs,fall,obs,92,elk5-obs-3,0,0,1,no bv,2019
2689,2015,4,elk5,elk5-obs,fall,obs,204,elk5-obs-4,0,0,1,no bv,2019
2690,2015,5,crystal,crystal-obs,fall,bv,293,crystal-obs-5,0,0,1,bv,2019
2691,2015,6,crystal,crystal-obs,fall,bv,180,crystal-obs-6,0,0,1,bv,2019
2692,2015,7,crystal,crystal-obs,fall,bv,355,crystal-obs-7,0,0,1,bv,2019
2693,2015,8,crystal,crystal-obs,fall,bv,253,crystal-obs-8,0,0,1,bv,2019
2694,2015,9,crystal,crystal-obs,fall,bv,392,crystal-obs-9,0,0,1,bv,2019
2695,2015,315,lb2,lb2-obs,fall,obs,159,lb2-obs-315,0,0,1,no bv,2019
2696,2015,35113,elk2,elk2-obs,fall,obs,131,elk2-obs-35113,0,0,1,no bv,2019
2697,2015,35213,elk2,elk2-obs,fall,obs,171,elk2-obs-35213,0,0,1,no bv,2019
2698,2015,36415,lb2,lb2-obs,fall,obs,184,lb2-obs-36415,0,0,1,no bv,2019
2699,2015,1,eb1,eb1-dx,spring,dx,141,eb1-dx-1,1,1,0,no bv,2019
2700,2015,4,eb1,eb1-dx,spring,dx,285,eb1-dx-4,1,1,0,no bv,2019
2701,2015,5,eb1,eb1-dx,spring,dx,242,eb1-dx-5,1,1,0,no bv,2019
2702,2015,6,eb1,eb1-dx,spring,dx,305,eb1-dx-6,1,1,0,no bv,2019
2703,2015,7,eb1,eb1-dx,spring,dx,290,eb1-dx-7,1,1,0,no bv,2019
2704,2015,8,eb1,eb1-dx,spring,dx,202,eb1-dx-8,1,1,0,no bv,2019
2705,2015,9,eb1,eb1-dx,spring,dx,302,eb1-dx-9,1,1,0,no bv,2019
2706,2015,11,eb1,eb1-dx,spring,dx,201,eb1-dx-11,1,1,0,no bv,2019
2707,2015,12,eb1,eb1-dx,spring,dx,192,eb1-dx-12,1,1,0,no bv,2019
2708,2015,13,eb1,eb1-dx,spring,dx,223,eb1-dx-13,1,1,0,no bv,2019
2709,2015,15,eb1,eb1-dx,spring,dx,310,eb1-dx-15,1,1,0,no bv,2019
2710,2015,19,eb1,eb1-dc,spring,dc,177,eb1-dc-19,1,1,1,no bv,2019
2711,2015,21,eb1,eb1-dc,spring,dc,226,eb1-dc-21,1,1,1,no bv,2019
2712,2015,22,eb1,eb1-dc,spring,dc,193,eb1-dc-22,1,1,1,no bv,2019
2713,2015,31,eb2,eb2-dx,spring,dx,245,eb2-dx-31,1,1,0,no bv,2019
2714,2015,32,eb2,eb2-dx,spring,dx,376,eb2-dx-32,1,1,0,no bv,2019
2715,2015,33,eb2,eb2-dx,spring,dx,265,eb2-dx-33,1,1,0,no bv,2019
2716,2015,34,eb2,eb2-dx,spring,dx,308,eb2-dx-34,1,1,0,no bv,2019
2717,2015,35,eb2,eb2-dx,spring,dx,326,eb2-dx-35,1,1,0,no bv,2019
2718,2015,36,eb2,eb2-dx,spring,dx,322,eb2-dx-36,1,1,0,no bv,2019
2719,2015,37,eb2,eb2-dx,spring,dx,335,eb2-dx-37,1,1,0,no bv,2019
2720,2015,38,eb2,eb2-dx,spring,dx,275,eb2-dx-38,1,1,0,no bv,2019
2721,2015,39,eb2,eb2-dx,spring,dx,332,eb2-dx-39,1,1,0,no bv,2019
2722,2015,41,eb2,eb2-dx,spring,dx,333,eb2-dx-41,1,1,0,no bv,2019
2723,2015,42,eb2,eb2-dx,spring,dx,284,eb2-dx-42,1,1,0,no bv,2019
2724,2015,43,eb2,eb2-dx,spring,dx,351,eb2-dx-43,1,1,0,no bv,2019
2725,2015,45,eb2,eb2-dx,spring,dx,267,eb2-dx-45,1,1,0,no bv,2019
2726,2015,46,eb2,eb2-dx,spring,dx,334,eb2-dx-46,1,1,0,no bv,2019
2727,2015,47,eb2,eb2-dc,spring,dc,192,eb2-dc-47,1,1,1,no bv,2019
2728,2015,51,eb2,eb2-dc,spring,dc,119,eb2-dc-51,1,1,1,no bv,2019
2729,2015,52,eb2,eb2-dc,spring,dc,225,eb2-dc-52,1,1,1,no bv,2019
2730,2015,53,eb2,eb2-dc,spring,dc,219,eb2-dc-53,1,1,1,no bv,2019
2731,2015,54,eb2,eb2-dc,spring,dc,232,eb2-dc-54,1,1,1,no bv,2019
2732,2015,55,eb2,eb2-dc,spring,dc,294,eb2-dc-55,1,1,1,no bv,2019
2733,2015,57,eb2,eb2-dc,spring,dc,294,eb2-dc-57,1,1,1,no bv,2019
2734,2015,59,eb2,eb2-dc,spring,dc,248,eb2-dc-59,1,1,1,no bv,2019
2735,2015,61,eb2,eb2-dc,spring,dc,341,eb2-dc-61,1,1,1,no bv,2019
2736,2015,65,wb,wb-cc,spring,cc,209,wb-cc-65,1,0,1,no bv,2019
2737,2015,67,wb,wb-cc,spring,cc,195,wb-cc-67,1,0,1,no bv,2019
2738,2015,76,wb,wb-cc,spring,cc,147,wb-cc-76,1,0,1,no bv,2019
2739,2015,79,wb,wb-cc,spring,cc,166,wb-cc-79,1,0,1,no bv,2019
2740,2015,82,wb,wb-cc,spring,cc,150,wb-cc-82,1,0,1,no bv,2019
2741,2015,85,wb,wb-cc,spring,cc,176,wb-cc-85,1,0,1,no bv,2019
2742,2015,88,wb,wb-cc,spring,cc,164,wb-cc-88,1,0,1,no bv,2019
2743,2015,91,wb,wb-cc,spring,cc,178,wb-cc-91,1,0,1,no bv,2019
2744,2015,94,wb,wb-cc,spring,cc,119,wb-cc-94,1,0,1,no bv,2019
2745,2015,97,wb,wb-cc,spring,cc,155,wb-cc-97,1,0,1,no bv,2019
2746,2015,1,wb,wb-dx,spring,dx,318,wb-dx-1,1,1,0,no bv,2019
2747,2015,4,wb,wb-dx,spring,dx,319,wb-dx-4,1,1,0,no bv,2019
2748,2015,7,wb,wb-dx,spring,dx,235,wb-dx-7,1,1,0,no bv,2019
2749,2015,113,wb,wb-dx,spring,dx,265,wb-dx-113,1,1,0,no bv,2019
2750,2015,116,wb,wb-dx,spring,dx,375,wb-dx-116,1,1,0,no bv,2019
2751,2015,119,wb,wb-dx,spring,dx,261,wb-dx-119,1,1,0,no bv,2019
2752,2015,128,wb,wb-dx,spring,dx,238,wb-dx-128,1,1,0,no bv,2019
2753,2015,131,wb,wb-dx,spring,dx,282,wb-dx-131,1,1,0,no bv,2019
2754,2015,137,wb,wb-dx,spring,dx,286,wb-dx-137,1,1,0,no bv,2019
2755,2015,146,wb,wb-dx,spring,dx,395,wb-dx-146,1,1,0,no bv,2019
2756,2015,149,wb,wb-dx,spring,dx,292,wb-dx-149,1,1,0,no bv,2019
2757,2015,152,wb,wb-dx,spring,dx,296,wb-dx-152,1,1,0,no bv,2019
2758,2015,155,wb,wb-dx,spring,dx,396,wb-dx-155,1,1,0,no bv,2019
2759,2015,158,wb,wb-dx,spring,dx,402,wb-dx-158,1,1,0,no bv,2019
2760,2015,161,wb,wb-dx,spring,dx,392,wb-dx-161,1,1,0,no bv,2019
2761,2015,164,wb,wb-dc,spring,dc,152,wb-dc-164,1,1,1,no bv,2019
2762,2015,1,wb,wb-dc,spring,dc,278,wb-dc-1,1,1,1,no bv,2019
2763,2015,173,wb,wb-dc,spring,dc,287,wb-dc-173,1,1,1,no bv,2019
2764,2015,176,wb,wb-dc,spring,dc,316,wb-dc-176,1,1,1,no bv,2019
2765,2015,179,wb,wb-dc,spring,dc,242,wb-dc-179,1,1,1,no bv,2019
2766,2015,182,wb,wb-dc,spring,dc,302,wb-dc-182,1,1,1,no bv,2019
2767,2015,185,wb,wb-dc,spring,dc,324,wb-dc-185,1,1,1,no bv,2019
2768,2015,188,wb,wb-dc,spring,dc,292,wb-dc-188,1,1,1,no bv,2019
2769,2015,191,wb,wb-dc,spring,dc,324,wb-dc-191,1,1,1,no bv,2019
2770,2015,194,wb,wb-dc,spring,dc,297,wb-dc-194,1,1,1,no bv,2019
2771,2015,197,wb,wb-dc,spring,dc,381,wb-dc-197,1,1,1,no bv,2019
2772,2015,3,wb,wb-dc,spring,dc,157,wb-dc-3,1,1,1,no bv,2019
2773,2015,6,wb,wb-dc,spring,dc,106,wb-dc-6,1,1,1,no bv,2019
2774,2015,9,wb,wb-dc,spring,dc,275,wb-dc-9,1,1,1,no bv,2019
2775,2015,212,wb,wb-dc,spring,dc,273,wb-dc-212,1,1,1,no bv,2019
2776,2015,215,wb,wb-dc,spring,dc,247,wb-dc-215,1,1,1,no bv,2019
2777,2015,218,wb,wb-dc,spring,dc,89,wb-dc-218,1,1,1,no bv,2019
2778,2015,221,wb,wb-dc,spring,dc,301,wb-dc-221,1,1,1,no bv,2019
2779,2015,224,wb,wb-dc,spring,dc,261,wb-dc-224,1,1,1,no bv,2019
2780,2015,227,wb,wb-cx,spring,cx,144,wb-cx-227,1,0,0,no bv,2019
2781,2015,2,wb,wb-cx,spring,cx,115,wb-cx-2,1,0,0,no bv,2019
2782,2015,233,wb,wb-cx,spring,cx,269,wb-cx-233,1,0,0,no bv,2019
2783,2015,236,wb,wb-cx,spring,cx,199,wb-cx-236,1,0,0,no bv,2019
2784,2015,242,wb,wb-cx,spring,cx,298,wb-cx-242,1,0,0,no bv,2019
2785,2015,245,wb,wb-cx,spring,cx,230,wb-cx-245,1,0,0,no bv,2019
2786,2015,248,wb,wb-cx,spring,cx,250,wb-cx-248,1,0,0,no bv,2019
2787,2015,251,wb,wb-cx,spring,cx,274,wb-cx-251,1,0,0,no bv,2019
2788,2015,257,wb,wb-cx,spring,cx,176,wb-cx-257,1,0,0,no bv,2019
2789,2015,2,wb,wb-cx,spring,cx,350,wb-cx-2,1,0,0,no bv,2019
2790,2015,263,wb,wb-cx,spring,cx,321,wb-cx-263,1,0,0,no bv,2019
2791,2015,266,wb,wb-cx,spring,cx,239,wb-cx-266,1,0,0,no bv,2019
2792,2015,269,wb,wb-cx,spring,cx,193,wb-cx-269,1,0,0,no bv,2019
2793,2015,275,wb,wb-cx,spring,cx,191,wb-cx-275,1,0,0,no bv,2019
2794,2015,278,wb,wb-cx,spring,cx,253,wb-cx-278,1,0,0,no bv,2019
2795,2015,281,wb,wb-cx,spring,cx,208,wb-cx-281,1,0,0,no bv,2019
2796,2015,284,wb,wb-cx,spring,cx,261,wb-cx-284,1,0,0,no bv,2019
2797,2015,293,wb,wb-cc,spring,cc,127,wb-cc-293,1,0,1,no bv,2019
2798,2015,296,wb,wb-cc,spring,cc,311,wb-cc-296,1,0,1,no bv,2019
2799,2015,3,elk,elk-dx,spring,dx,307,elk-dx-3,1,1,0,no bv,2019
2800,2015,6,elk,elk-dx,spring,dx,203,elk-dx-6,1,1,0,no bv,2019
2801,2015,9,elk,elk-dx,spring,dx,345,elk-dx-9,1,1,0,no bv,2019
2802,2015,312,elk,elk-dx,spring,dx,376,elk-dx-312,1,1,0,no bv,2019
2803,2015,318,elk,elk-dx,spring,dx,328,elk-dx-318,1,1,0,no bv,2019
2804,2015,321,elk,elk-dx,spring,dx,298,elk-dx-321,1,1,0,no bv,2019
2805,2015,324,elk,elk-cc,spring,cc,74,elk-cc-324,1,0,1,no bv,2019
2806,2015,333,elk,elk-cc,spring,cc,89,elk-cc-333,1,0,1,no bv,2019
2807,2015,339,elk,elk-cc,spring,cc,107,elk-cc-339,1,0,1,no bv,2019
2808,2015,345,elk,elk-cc,spring,cc,103,elk-cc-345,1,0,1,no bv,2019
2809,2015,351,elk,elk-cc,spring,cc,127,elk-cc-351,1,0,1,no bv,2019
2810,2015,354,elk,elk-cc,spring,cc,103,elk-cc-354,1,0,1,no bv,2019
2811,2015,357,elk,elk-cc,spring,cc,100,elk-cc-357,1,0,1,no bv,2019
2812,2015,3,elk,elk-cc,spring,cc,109,elk-cc-3,1,0,1,no bv,2019
2813,2015,363,elk,elk-cc,spring,cc,119,elk-cc-363,1,0,1,no bv,2019
2814,2015,369,elk,elk-cc,spring,cc,98,elk-cc-369,1,0,1,no bv,2019
2815,2015,372,elk,elk-cx,spring,cx,211,elk-cx-372,1,0,0,no bv,2019
2816,2015,378,elk,elk-cx,spring,cx,223,elk-cx-378,1,0,0,no bv,2019
2817,2015,381,elk,elk-cx,spring,cx,191,elk-cx-381,1,0,0,no bv,2019
2818,2015,384,elk,elk-cx,spring,cx,226,elk-cx-384,1,0,0,no bv,2019
2819,2015,393,elk,elk-cx,spring,cx,210,elk-cx-393,1,0,0,no bv,2019
2820,2015,396,elk,elk-cx,spring,cx,136,elk-cx-396,1,0,0,no bv,2019
2821,2015,399,elk,elk-cx,spring,cx,160,elk-cx-399,1,0,0,no bv,2019
2822,2015,2,elk,elk-cx,spring,cx,176,elk-cx-2,1,0,0,no bv,2019
2823,2015,5,elk,elk-cx,spring,cx,150,elk-cx-5,1,0,0,no bv,2019
2824,2015,8,elk,elk-cx,spring,cx,154,elk-cx-8,1,0,0,no bv,2019
2825,2015,411,elk,elk-cx,spring,cx,148,elk-cx-411,1,0,0,no bv,2019
2826,2015,414,elk,elk-cx,spring,cx,272,elk-cx-414,1,0,0,no bv,2019
2827,2015,417,elk,elk-cx,spring,cx,209,elk-cx-417,1,0,0,no bv,2019
2828,2015,4,elk,elk-cx,spring,cx,205,elk-cx-4,1,0,0,no bv,2019
2829,2015,426,elk,elk-cx,spring,cx,250,elk-cx-426,1,0,0,no bv,2019
2830,2015,456,eb1,eb1-dx,spring,dx,175,eb1-dx-456,1,1,0,no bv,2019
2831,2015,487,eb2,eb2-cx,spring,cx,137,eb2-cx-487,1,0,0,no bv,2019
2832,2015,499,eb1,eb1-cc,spring,cc,91,eb1-cc-499,1,0,1,no bv,2019
2833,2015,7,wb,wb-cc,spring,cc,163,wb-cc-7,1,0,1,no bv,2019
